"x","y","z"
-104.833331718337,41.875001425,1530.096
-104.791665048337,41.875001425,1577.9496
-104.749998378337,41.875001425,1589.2272
-104.708331708337,41.875001425,1584.96
-104.666665038337,41.875001425,1583.1312
-104.624998368337,41.875001425,1516.0752
-104.583331698337,41.875001425,1408.176
-104.541665028337,41.875001425,1370.9904
-104.499998358337,41.875001425,1370.9904
-104.458331688337,41.875001425,1373.124
-104.416665018337,41.875001425,1342.9488
-104.374998348337,41.875001425,1340.2056
-104.333331678337,41.875001425,1321.0032
-104.291665008337,41.875001425,1310.0304
-104.249998338337,41.875001425,1305.1536
-104.208331668337,41.875001425,1305.1536
-104.166664998337,41.875001425,1281.9888
-104.124998328337,41.875001425,1281.0744
-104.083331658337,41.875001425,1280.16
-104.041664988337,41.875001425,1267.968
-103.999998318337,41.875001425,1253.0328
-103.958331648337,41.875001425,1262.1768
-103.916664978337,41.875001425,1294.1808
-103.874998308337,41.875001425,1271.9304
-103.833331638337,41.875001425,1270.1016
-103.791664968337,41.875001425,1228.9536
-103.749998298337,41.875001425,1203.0456
-103.708331628337,41.875001425,1188.1104
-103.666664958337,41.875001425,1185.9768
-103.624998288337,41.875001425,1188.1104
-103.583331618337,41.875001425,1200.912
-103.541664948337,41.875001425,1210.056
-103.499998278337,41.875001425,1219.2
-103.458331608337,41.875001425,1217.0664
-103.416664938337,41.875001425,1217.9808
-103.374998268337,41.875001425,1230.1728
-103.333331598337,41.875001425,1239.9264
-103.291664928337,41.875001425,1277.112
-103.249998258337,41.875001425,1276.1976
-103.208331588337,41.875001425,1269.1872
-103.166664918337,41.875001425,1292.9616
-103.124998248337,41.875001425,1310.0304
-103.083331578337,41.875001425,1303.9344
-103.041664908337,41.875001425,1295.0952
-102.999998238337,41.875001425,1281.0744
-102.958331568337,41.875001425,1274.9784
-102.916664898337,41.875001425,1251.204
-102.874998228337,41.875001425,1246.9368
-102.833331558337,41.875001425,1224.9912
-102.791664888337,41.875001425,1219.2
-102.749998218337,41.875001425,1207.9224
-102.708331548337,41.875001425,1196.0352
-102.666664878337,41.875001425,1192.9872
-102.624998208337,41.875001425,1199.0832
-102.583331538337,41.875001425,1189.9392
-102.541664868337,41.875001425,1187.196
-102.499998198337,41.875001425,1189.9392
-102.458331528337,41.875001425,1185.9768
-102.416664858337,41.875001425,1187.196
-102.374998188337,41.875001425,1191.1584
-102.333331518337,41.875001425,1188.1104
-102.291664848337,41.875001425,1207.008
-102.249998178337,41.875001425,1192.9872
-102.208331508337,41.875001425,1191.1584
-102.166664838337,41.875001425,1192.9872
-102.124998168337,41.875001425,1189.9392
-102.083331498337,41.875001425,1203.96
-102.041664828337,41.875001425,1184.148
-101.999998158337,41.875001425,1191.1584
-101.958331488337,41.875001425,1175.9184
-101.916664818337,41.875001425,1175.004
-101.874998148337,41.875001425,1167.0792
-101.833331478337,41.875001425,1167.0792
-101.791664808337,41.875001425,1153.9728
-101.749998138337,41.875001425,1150.0104
-101.708331468337,41.875001425,1139.0376
-101.666664798337,41.875001425,1132.9416
-101.624998128337,41.875001425,1125.0168
-101.583331458337,41.875001425,1118.0064
-101.541664788337,41.875001425,1117.092
-101.499998118337,41.875001425,1098.1944
-101.458331448337,41.875001425,1107.0336
-101.416664778337,41.875001425,1100.0232
-101.374998108337,41.875001425,1071.0672
-101.333331438337,41.875001425,1070.1528
-101.291664768337,41.875001425,1079.9064
-101.249998098337,41.875001425,1050.036
-101.208331428337,41.875001425,1045.1592
-101.166664758337,41.875001425,1038.1488
-101.124998088337,41.875001425,1027.176
-101.083331418337,41.875001425,1007.9736
-101.041664748337,41.875001425,1004.9256
-100.999998078337,41.875001425,1000.9632
-100.958331408337,41.875001425,982.0656
-100.916664738337,41.875001425,979.932
-100.874998068337,41.875001425,989.9904
-100.833331398337,41.875001425,960.12
-100.791664728337,41.875001425,945.1848
-100.749998058337,41.875001425,939.0888
-100.708331388337,41.875001425,940.9176
-100.666664718337,41.875001425,929.9448
-100.624998048337,41.875001425,924.1536
-100.583331378337,41.875001425,914.0952
-100.541664708337,41.875001425,908.9136
-100.499998038337,41.875001425,899.16
-100.458331368337,41.875001425,888.1872
-100.416664698337,41.875001425,885.1392
-100.374998028337,41.875001425,868.9848
-100.333331358337,41.875001425,868.0704
-100.291664688337,41.875001425,851.916
-100.249998018337,41.875001425,847.0392
-100.208331348337,41.875001425,822.0456
-100.166664678337,41.875001425,831.1896
-100.124998008337,41.875001425,840.0288
-100.083331338337,41.875001425,836.0664
-100.041664668337,41.875001425,831.1896
-99.999997998337,41.875001425,824.1792
-99.958331328337,41.875001425,818.0832
-99.916664658337,41.875001425,815.9496
-99.874997988337,41.875001425,808.0248
-99.833331318337,41.875001425,790.956
-99.791664648337,41.875001425,786.9936
-99.749997978337,41.875001425,786.9936
-99.708331308337,41.875001425,775.1064
-99.666664638337,41.875001425,768.096
-99.624997968337,41.875001425,740.0544
-99.583331298337,41.875001425,721.1568
-99.541664628337,41.875001425,732.1296
-99.499997958337,41.875001425,747.9792
-99.458331288337,41.875001425,742.188
-99.416664618337,41.875001425,751.9416
-99.374997948337,41.875001425,735.1776
-99.333331278337,41.875001425,728.1672
-99.291664608337,41.875001425,705.0024
-99.249997938337,41.875001425,682.1424
-99.208331268337,41.875001425,705.9168
-99.166664598337,41.875001425,708.9648
-99.124997928337,41.875001425,743.1024
-99.083331258337,41.875001425,744.0168
-99.041664588337,41.875001425,712.9272
-98.999997918337,41.875001425,700.1256
-110.999998878337,41.916668095,1888.236
-110.958332208337,41.916668095,1908.9624
-110.916665538337,41.916668095,1961.9976
-110.874998868337,41.916668095,2150.9736
-110.833332198337,41.916668095,2207.9712
-110.791665528337,41.916668095,2331.1104
-110.749998858337,41.916668095,2296.0584
-110.708332188337,41.916668095,2260.092
-110.666665518337,41.916668095,2246.9856
-110.624998848337,41.916668095,2237.232
-110.583332178337,41.916668095,2218.0296
-110.541665508337,41.916668095,2194.2552
-110.499998838337,41.916668095,2274.1128
-110.458332168337,41.916668095,2321.052
-110.416665498337,41.916668095,2196.9984
-110.374998828337,41.916668095,2168.9568
-110.333332158337,41.916668095,2113.1784
-110.291665488337,41.916668095,2079.0408
-110.249998818337,41.916668095,2036.9784
-110.208332148337,41.916668095,2015.0328
-110.166665478337,41.916668095,2011.9848
-110.124998808337,41.916668095,1996.1352
-110.083332138337,41.916668095,1981.2
-110.041665468337,41.916668095,2011.9848
-109.999998798337,41.916668095,2008.0224
-109.958332128337,41.916668095,1979.0664
-109.916665458337,41.916668095,1926.0312
-109.874998788337,41.916668095,1924.2024
-109.833332118337,41.916668095,1928.1648
-109.791665448337,41.916668095,1935.1752
-109.749998778337,41.916668095,1942.1856
-109.708332108337,41.916668095,1944.0144
-109.666665438337,41.916668095,1950.1104
-109.624998768337,41.916668095,1977.2376
-109.583332098337,41.916668095,1996.1352
-109.541665428337,41.916668095,2009.2416
-109.499998758337,41.916668095,2024.1768
-109.458332088337,41.916668095,2042.16
-109.416665418337,41.916668095,2070.2016
-109.374998748337,41.916668095,2111.0448
-109.333332078337,41.916668095,2182.9776
-109.291665408337,41.916668095,2300.0208
-109.249998738337,41.916668095,2136.9528
-109.208332068337,41.916668095,2024.1768
-109.166665398337,41.916668095,2050.9992
-109.124998728337,41.916668095,2113.1784
-109.083332058337,41.916668095,2207.9712
-109.041665388337,41.916668095,2249.1192
-108.999998718337,41.916668095,2255.2152
-108.958332048337,41.916668095,2171.0904
-108.916665378337,41.916668095,2138.172
-108.874998708337,41.916668095,2110.1304
-108.833332038337,41.916668095,2085.1368
-108.791665368337,41.916668095,2067.1536
-108.749998698337,41.916668095,2050.9992
-108.708332028337,41.916668095,2042.16
-108.666665358337,41.916668095,2040.0264
-108.624998688337,41.916668095,2028.1392
-108.583332018337,41.916668095,2031.1872
-108.541665348337,41.916668095,2015.9472
-108.499998678337,41.916668095,2039.112
-108.458332008337,41.916668095,2022.9576
-108.416665338337,41.916668095,2011.0704
-108.374998668337,41.916668095,2010.156
-108.333331998337,41.916668095,2010.156
-108.291665328337,41.916668095,2029.0536
-108.249998658337,41.916668095,2025.0912
-108.208331988337,41.916668095,2021.1288
-108.166665318337,41.916668095,2024.1768
-108.124998648337,41.916668095,2036.9784
-108.083331978337,41.916668095,2049.1704
-108.041665308337,41.916668095,2040.0264
-107.999998638337,41.916668095,2046.1224
-107.958331968337,41.916668095,2070.2016
-107.916665298337,41.916668095,2072.0304
-107.874998628337,41.916668095,2072.0304
-107.833331958337,41.916668095,2072.0304
-107.791665288337,41.916668095,2071.116
-107.749998618337,41.916668095,2071.116
-107.708331948337,41.916668095,2067.1536
-107.666665278337,41.916668095,2071.116
-107.624998608337,41.916668095,2056.1808
-107.583331938337,41.916668095,2015.9472
-107.541665268337,41.916668095,2011.0704
-107.499998598337,41.916668095,2011.0704
-107.458331928337,41.916668095,2046.1224
-107.416665258337,41.916668095,2086.0512
-107.374998588337,41.916668095,2091.2328
-107.333331918337,41.916668095,2253.996
-107.291665248337,41.916668095,2203.0944
-107.249998578337,41.916668095,2121.1032
-107.208331908337,41.916668095,1989.1248
-107.166665238337,41.916668095,2041.2456
-107.124998568337,41.916668095,2269.236
-107.083331898337,41.916668095,2147.0112
-107.041665228337,41.916668095,2025.0912
-106.999998558337,41.916668095,1996.1352
-106.958331888337,41.916668095,1982.1144
-106.916665218337,41.916668095,1950.1104
-106.874998548337,41.916668095,1954.9872
-106.833331878337,41.916668095,1972.9704
-106.791665208337,41.916668095,1999.1832
-106.749998538337,41.916668095,2024.1768
-106.708331868337,41.916668095,2068.9824
-106.666665198337,41.916668095,2097.024
-106.624998528337,41.916668095,2141.22
-106.583331858337,41.916668095,2219.2488
-106.541665188337,41.916668095,2214.9816
-106.499998518337,41.916668095,2178.1008
-106.458331848337,41.916668095,2136.9528
-106.416665178337,41.916668095,2079.9552
-106.374998508337,41.916668095,2071.116
-106.333331838337,41.916668095,2042.16
-106.291665168337,41.916668095,2018.9952
-106.249998498337,41.916668095,2011.0704
-106.208331828337,41.916668095,2011.0704
-106.166665158337,41.916668095,2011.0704
-106.124998488337,41.916668095,2011.9848
-106.083331818337,41.916668095,2014.1184
-106.041665148337,41.916668095,2029.0536
-105.999998478337,41.916668095,2057.0952
-105.958331808337,41.916668095,2072.0304
-105.916665138337,41.916668095,2072.0304
-105.874998468337,41.916668095,2072.0304
-105.833331798337,41.916668095,2075.9928
-105.791665128337,41.916668095,2100.072
-105.749998458337,41.916668095,2122.0176
-105.708331788337,41.916668095,2134.2096
-105.666665118337,41.916668095,2132.9904
-105.624998448337,41.916668095,2136.0384
-105.583331778337,41.916668095,2132.9904
-105.541665108337,41.916668095,2175.9672
-105.499998438337,41.916668095,2230.2216
-105.458331768337,41.916668095,2095.1952
-105.416665098337,41.916668095,1997.0496
-105.374998428337,41.916668095,1918.1064
-105.333331758337,41.916668095,1882.14
-105.291665088337,41.916668095,1888.236
-105.249998418337,41.916668095,1953.1584
-105.208331748337,41.916668095,1732.1784
-105.166665078337,41.916668095,1602.9432
-105.124998408337,41.916668095,1566.0624
-105.083331738337,41.916668095,1570.0248
-105.041665068337,41.916668095,1589.2272
-104.999998398337,41.916668095,1648.0536
-104.958331728337,41.916668095,1600.2
-104.916665058337,41.916668095,1536.192
-104.874998388337,41.916668095,1529.1816
-104.833331718337,41.916668095,1525.2192
-104.791665048337,41.916668095,1580.0832
-104.749998378337,41.916668095,1572.1584
-104.708331708337,41.916668095,1522.1712
-104.666665038337,41.916668095,1416.1008
-104.624998368337,41.916668095,1385.9256
-104.583331698337,41.916668095,1378.9152
-104.541665028337,41.916668095,1370.076
-104.499998358337,41.916668095,1369.1616
-104.458331688337,41.916668095,1348.1304
-104.416665018337,41.916668095,1328.0136
-104.374998348337,41.916668095,1317.0408
-104.333331678337,41.916668095,1305.1536
-104.291665008337,41.916668095,1287.1704
-104.249998338337,41.916668095,1280.16
-104.208331668337,41.916668095,1280.16
-104.166664998337,41.916668095,1287.1704
-104.124998328337,41.916668095,1289.9136
-104.083331658337,41.916668095,1277.112
-104.041664988337,41.916668095,1249.0704
-103.999998318337,41.916668095,1235.964
-103.958331648337,41.916668095,1234.1352
-103.916664978337,41.916668095,1241.1456
-103.874998308337,41.916668095,1248.156
-103.833331638337,41.916668095,1217.9808
-103.791664968337,41.916668095,1199.0832
-103.749998298337,41.916668095,1205.1792
-103.708331628337,41.916668095,1207.9224
-103.666664958337,41.916668095,1217.9808
-103.624998288337,41.916668095,1224.9912
-103.583331618337,41.916668095,1227.1248
-103.541664948337,41.916668095,1246.0224
-103.499998278337,41.916668095,1239.9264
-103.458331608337,41.916668095,1245.108
-103.416664938337,41.916668095,1235.964
-103.374998268337,41.916668095,1291.1328
-103.333331598337,41.916668095,1320.0888
-103.291664928337,41.916668095,1308.2016
-103.249998258337,41.916668095,1312.164
-103.208331588337,41.916668095,1301.1912
-103.166664918337,41.916668095,1310.0304
-103.124998248337,41.916668095,1310.0304
-103.083331578337,41.916668095,1309.116
-103.041664908337,41.916668095,1281.0744
-102.999998238337,41.916668095,1278.9408
-102.958331568337,41.916668095,1267.0536
-102.916664898337,41.916668095,1252.1184
-102.874998228337,41.916668095,1246.9368
-102.833331558337,41.916668095,1224.0768
-102.791664888337,41.916668095,1214.0184
-102.749998218337,41.916668095,1216.152
-102.708331548337,41.916668095,1196.9496
-102.666664878337,41.916668095,1195.1208
-102.624998208337,41.916668095,1202.1312
-102.583331538337,41.916668095,1199.0832
-102.541664868337,41.916668095,1189.0248
-102.499998198337,41.916668095,1189.9392
-102.458331528337,41.916668095,1185.9768
-102.416664858337,41.916668095,1184.148
-102.374998188337,41.916668095,1189.9392
-102.333331518337,41.916668095,1194.2064
-102.291664848337,41.916668095,1196.0352
-102.249998178337,41.916668095,1199.9976
-102.208331508337,41.916668095,1199.9976
-102.166664838337,41.916668095,1195.1208
-102.124998168337,41.916668095,1196.0352
-102.083331498337,41.916668095,1203.96
-102.041664828337,41.916668095,1196.9496
-101.999998158337,41.916668095,1184.148
-101.958331488337,41.916668095,1184.148
-101.916664818337,41.916668095,1187.196
-101.874998148337,41.916668095,1174.0896
-101.833331478337,41.916668095,1171.0416
-101.791664808337,41.916668095,1160.9832
-101.749998138337,41.916668095,1138.1232
-101.708331468337,41.916668095,1152.144
-101.666664798337,41.916668095,1131.1128
-101.624998128337,41.916668095,1132.9416
-101.583331458337,41.916668095,1121.9688
-101.541664788337,41.916668095,1117.092
-101.499998118337,41.916668095,1114.044
-101.458331448337,41.916668095,1102.1568
-101.416664778337,41.916668095,1096.9752
-101.374998108337,41.916668095,1082.04
-101.333331438337,41.916668095,1071.0672
-101.291664768337,41.916668095,1074.1152
-101.249998098337,41.916668095,1053.084
-101.208331428337,41.916668095,1046.0736
-101.166664758337,41.916668095,1029.9192
-101.124998088337,41.916668095,1014.0696
-101.083331418337,41.916668095,1004.0112
-101.041664748337,41.916668095,1004.9256
-100.999998078337,41.916668095,1000.0488
-100.958331408337,41.916668095,995.172
-100.916664738337,41.916668095,975.9696
-100.874998068337,41.916668095,975.9696
-100.833331398337,41.916668095,971.0928
-100.791664728337,41.916668095,956.1576
-100.749998058337,41.916668095,942.1368
-100.708331388337,41.916668095,935.1264
-100.666664718337,41.916668095,936.0408
-100.624998048337,41.916668095,922.02
-100.583331378337,41.916668095,925.068
-100.541664708337,41.916668095,911.9616
-100.499998038337,41.916668095,897.0264
-100.458331368337,41.916668095,883.92
-100.416664698337,41.916668095,878.1288
-100.374998028337,41.916668095,861.06
-100.333331358337,41.916668095,842.1624
-100.291664688337,41.916668095,847.0392
-100.249998018337,41.916668095,846.1248
-100.208331348337,41.916668095,851.916
-100.166664678337,41.916668095,854.0496
-100.124998008337,41.916668095,856.1832
-100.083331338337,41.916668095,851.0016
-100.041664668337,41.916668095,829.056
-99.999997998337,41.916668095,822.0456
-99.958331328337,41.916668095,797.9664
-99.916664658337,41.916668095,793.0896
-99.874997988337,41.916668095,783.9456
-99.833331318337,41.916668095,762
-99.791664648337,41.916668095,751.0272
-99.749997978337,41.916668095,747.0648
-99.708331308337,41.916668095,747.0648
-99.666664638337,41.916668095,736.092
-99.624997968337,41.916668095,735.1776
-99.583331298337,41.916668095,754.9896
-99.541664628337,41.916668095,758.0376
-99.499997958337,41.916668095,754.9896
-99.458331288337,41.916668095,750.1128
-99.416664618337,41.916668095,736.092
-99.374997948337,41.916668095,721.1568
-99.333331278337,41.916668095,696.1632
-99.291664608337,41.916668095,712.9272
-99.249997938337,41.916668095,703.1736
-99.208331268337,41.916668095,722.9856
-99.166664598337,41.916668095,729.0816
-99.124997928337,41.916668095,743.1024
-99.083331258337,41.916668095,719.0232
-99.041664588337,41.916668095,705.0024
-98.999997918337,41.916668095,701.9544
-110.999998878337,41.958334765,1925.1168
-110.958332208337,41.958334765,1888.236
-110.916665538337,41.958334765,1957.1208
-110.874998868337,41.958334765,2127.1992
-110.833332198337,41.958334765,2252.1672
-110.791665528337,41.958334765,2424.9888
-110.749998858337,41.958334765,2349.0936
-110.708332188337,41.958334765,2259.1776
-110.666665518337,41.958334765,2205.228
-110.624998848337,41.958334765,2307.0312
-110.583332178337,41.958334765,2317.0896
-110.541665508337,41.958334765,2239.9752
-110.499998838337,41.958334765,2358.2376
-110.458332168337,41.958334765,2281.1232
-110.416665498337,41.958334765,2146.0968
-110.374998828337,41.958334765,2171.0904
-110.333332158337,41.958334765,2097.024
-110.291665488337,41.958334765,2068.9824
-110.249998818337,41.958334765,2026.0056
-110.208332148337,41.958334765,2013.204
-110.166665478337,41.958334765,2004.06
-110.124998808337,41.958334765,1994.0016
-110.083332138337,41.958334765,2011.9848
-110.041665468337,41.958334765,1992.1728
-109.999998798337,41.958334765,1947.9768
-109.958332128337,41.958334765,1935.1752
-109.916665458337,41.958334765,1939.1376
-109.874998788337,41.958334765,1940.9664
-109.833332118337,41.958334765,1947.0624
-109.791665448337,41.958334765,1947.9768
-109.749998778337,41.958334765,1961.0832
-109.708332108337,41.958334765,1950.1104
-109.666665438337,41.958334765,1953.1584
-109.624998768337,41.958334765,1979.9808
-109.583332098337,41.958334765,1983.0288
-109.541665428337,41.958334765,2004.06
-109.499998758337,41.958334765,2017.1664
-109.458332088337,41.958334765,2041.2456
-109.416665418337,41.958334765,2047.9512
-109.374998748337,41.958334765,2079.9552
-109.333332078337,41.958334765,2131.1616
-109.291665408337,41.958334765,2207.9712
-109.249998738337,41.958334765,2134.2096
-109.208332068337,41.958334765,2045.208
-109.166665398337,41.958334765,2068.9824
-109.124998728337,41.958334765,2117.1408
-109.083332058337,41.958334765,2175.9672
-109.041665388337,41.958334765,2211.0192
-108.999998718337,41.958334765,2344.2168
-108.958332048337,41.958334765,2353.056
-108.916665378337,41.958334765,2178.1008
-108.874998708337,41.958334765,2136.0384
-108.833332038337,41.958334765,2104.0344
-108.791665368337,41.958334765,2081.1744
-108.749998698337,41.958334765,2058.0096
-108.708332028337,41.958334765,2043.0744
-108.666665358337,41.958334765,2042.16
-108.624998688337,41.958334765,2042.16
-108.583332018337,41.958334765,2042.16
-108.541665348337,41.958334765,2041.2456
-108.499998678337,41.958334765,2041.2456
-108.458332008337,41.958334765,2014.1184
-108.416665338337,41.958334765,2011.9848
-108.374998668337,41.958334765,2011.9848
-108.333331998337,41.958334765,2014.1184
-108.291665328337,41.958334765,2026.0056
-108.249998658337,41.958334765,2026.0056
-108.208331988337,41.958334765,2000.0976
-108.166665318337,41.958334765,2009.2416
-108.124998648337,41.958334765,2011.0704
-108.083331978337,41.958334765,2025.0912
-108.041665308337,41.958334765,1986.9912
-107.999998638337,41.958334765,2008.0224
-107.958331968337,41.958334765,2034.2352
-107.916665298337,41.958334765,2018.9952
-107.874998628337,41.958334765,2028.1392
-107.833331958337,41.958334765,2018.9952
-107.791665288337,41.958334765,2050.0848
-107.749998618337,41.958334765,2021.1288
-107.708331948337,41.958334765,2038.1976
-107.666665278337,41.958334765,2034.2352
-107.624998608337,41.958334765,2011.9848
-107.583331938337,41.958334765,2011.0704
-107.541665268337,41.958334765,2011.0704
-107.499998598337,41.958334765,2009.2416
-107.458331928337,41.958334765,2040.0264
-107.416665258337,41.958334765,2028.1392
-107.374998588337,41.958334765,2053.1328
-107.333331918337,41.958334765,2206.1424
-107.291665248337,41.958334765,2192.1216
-107.249998578337,41.958334765,1990.0392
-107.208331908337,41.958334765,1979.9808
-107.166665238337,41.958334765,2043.0744
-107.124998568337,41.958334765,2259.1776
-107.083331898337,41.958334765,2178.1008
-107.041665228337,41.958334765,2114.0928
-106.999998558337,41.958334765,2015.9472
-106.958331888337,41.958334765,2054.9616
-106.916665218337,41.958334765,2009.2416
-106.874998548337,41.958334765,1969.008
-106.833331878337,41.958334765,1944.0144
-106.791665208337,41.958334765,1979.0664
-106.749998538337,41.958334765,2009.2416
-106.708331868337,41.958334765,2013.204
-106.666665198337,41.958334765,2059.2288
-106.624998528337,41.958334765,2090.0136
-106.583331858337,41.958334765,2132.9904
-106.541665188337,41.958334765,2102.2056
-106.499998518337,41.958334765,2143.9632
-106.458331848337,41.958334765,2110.1304
-106.416665178337,41.958334765,2086.9656
-106.374998508337,41.958334765,2071.116
-106.333331838337,41.958334765,2034.2352
-106.291665168337,41.958334765,2011.0704
-106.249998498337,41.958334765,2015.0328
-106.208331828337,41.958334765,2024.1768
-106.166665158337,41.958334765,2027.2248
-106.124998488337,41.958334765,2064.1056
-106.083331818337,41.958334765,2067.1536
-106.041665148337,41.958334765,2068.9824
-105.999998478337,41.958334765,2075.0784
-105.958331808337,41.958334765,2073.2496
-105.916665138337,41.958334765,2073.2496
-105.874998468337,41.958334765,2091.2328
-105.833331798337,41.958334765,2105.2536
-105.791665128337,41.958334765,2125.0656
-105.749998458337,41.958334765,2168.0424
-105.708331788337,41.958334765,2207.0568
-105.666665118337,41.958334765,2206.1424
-105.624998448337,41.958334765,2219.2488
-105.583331778337,41.958334765,2168.0424
-105.541665108337,41.958334765,2177.1864
-105.499998438337,41.958334765,2220.1632
-105.458331768337,41.958334765,2182.0632
-105.416665098337,41.958334765,2143.0488
-105.374998428337,41.958334765,2125.0656
-105.333331758337,41.958334765,1900.1232
-105.291665088337,41.958334765,1912.0104
-105.249998418337,41.958334765,1694.9928
-105.208331748337,41.958334765,1632.204
-105.166665078337,41.958334765,1600.2
-105.124998408337,41.958334765,1550.2128
-105.083331738337,41.958334765,1488.948
-105.041665068337,41.958334765,1541.9832
-104.999998398337,41.958334765,1541.0688
-104.958331728337,41.958334765,1530.096
-104.916665058337,41.958334765,1508.1504
-104.874998388337,41.958334765,1483.1568
-104.833331718337,41.958334765,1524
-104.791665048337,41.958334765,1561.1856
-104.749998378337,41.958334765,1502.9688
-104.708331708337,41.958334765,1434.084
-104.666665038337,41.958334765,1374.9528
-104.624998368337,41.958334765,1340.2056
-104.583331698337,41.958334765,1327.0992
-104.541665028337,41.958334765,1326.1848
-104.499998358337,41.958334765,1319.1744
-104.458331688337,41.958334765,1321.9176
-104.416665018337,41.958334765,1292.9616
-104.374998348337,41.958334765,1295.0952
-104.333331678337,41.958334765,1299.972
-104.291665008337,41.958334765,1309.116
-104.249998338337,41.958334765,1296.0096
-104.208331668337,41.958334765,1280.16
-104.166664998337,41.958334765,1280.16
-104.124998328337,41.958334765,1270.1016
-104.083331658337,41.958334765,1251.204
-104.041664988337,41.958334765,1242.9744
-103.999998318337,41.958334765,1230.1728
-103.958331648337,41.958334765,1221.9432
-103.916664978337,41.958334765,1217.0664
-103.874998308337,41.958334765,1217.0664
-103.833331638337,41.958334765,1216.152
-103.791664968337,41.958334765,1237.1832
-103.749998298337,41.958334765,1246.0224
-103.708331628337,41.958334765,1260.0432
-103.666664958337,41.958334765,1249.0704
-103.624998288337,41.958334765,1256.0808
-103.583331618337,41.958334765,1264.92
-103.541664948337,41.958334765,1260.0432
-103.499998278337,41.958334765,1296.924
-103.458331608337,41.958334765,1281.0744
-103.416664938337,41.958334765,1294.1808
-103.374998268337,41.958334765,1334.1096
-103.333331598337,41.958334765,1345.9968
-103.291664928337,41.958334765,1341.12
-103.249998258337,41.958334765,1321.0032
-103.208331588337,41.958334765,1310.9448
-103.166664918337,41.958334765,1310.0304
-103.124998248337,41.958334765,1310.9448
-103.083331578337,41.958334765,1310.0304
-103.041664908337,41.958334765,1285.9512
-102.999998238337,41.958334765,1278.0264
-102.958331568337,41.958334765,1257.9096
-102.916664898337,41.958334765,1249.9848
-102.874998228337,41.958334765,1239.012
-102.833331558337,41.958334765,1221.0288
-102.791664888337,41.958334765,1219.2
-102.749998218337,41.958334765,1217.0664
-102.708331548337,41.958334765,1192.0728
-102.666664878337,41.958334765,1206.0936
-102.624998208337,41.958334765,1196.0352
-102.583331538337,41.958334765,1203.0456
-102.541664868337,41.958334765,1191.1584
-102.499998198337,41.958334765,1198.1688
-102.458331528337,41.958334765,1192.9872
-102.416664858337,41.958334765,1192.9872
-102.374998188337,41.958334765,1191.1584
-102.333331518337,41.958334765,1196.0352
-102.291664848337,41.958334765,1210.056
-102.249998178337,41.958334765,1207.008
-102.208331508337,41.958334765,1214.9328
-102.166664838337,41.958334765,1200.912
-102.124998168337,41.958334765,1214.9328
-102.083331498337,41.958334765,1205.1792
-102.041664828337,41.958334765,1202.1312
-101.999998158337,41.958334765,1196.9496
-101.958331488337,41.958334765,1199.9976
-101.916664818337,41.958334765,1189.0248
-101.874998148337,41.958334765,1168.908
-101.833331478337,41.958334765,1167.0792
-101.791664808337,41.958334765,1164.9456
-101.749998138337,41.958334765,1148.1816
-101.708331468337,41.958334765,1136.904
-101.666664798337,41.958334765,1145.1336
-101.624998128337,41.958334765,1128.9792
-101.583331458337,41.958334765,1125.0168
-101.541664788337,41.958334765,1114.044
-101.499998118337,41.958334765,1100.9376
-101.458331448337,41.958334765,1111.9104
-101.416664778337,41.958334765,1082.04
-101.374998108337,41.958334765,1071.9816
-101.333331438337,41.958334765,1078.0776
-101.291664768337,41.958334765,1078.0776
-101.249998098337,41.958334765,1050.036
-101.208331428337,41.958334765,1042.1112
-101.166664758337,41.958334765,1038.1488
-101.124998088337,41.958334765,1027.176
-101.083331418337,41.958334765,1011.0216
-101.041664748337,41.958334765,1006.1448
-100.999998078337,41.958334765,1004.0112
-100.958331408337,41.958334765,990.9048
-100.916664738337,41.958334765,984.1992
-100.874998068337,41.958334765,974.1408
-100.833331398337,41.958334765,972.9216
-100.791664728337,41.958334765,957.9864
-100.749998058337,41.958334765,943.9656
-100.708331388337,41.958334765,940.9176
-100.666664718337,41.958334765,932.9928
-100.624998048337,41.958334765,913.1808
-100.583331378337,41.958334765,900.0744
-100.541664708337,41.958334765,894.8928
-100.499998038337,41.958334765,886.0536
-100.458331368337,41.958334765,868.0704
-100.416664698337,41.958334765,872.0328
-100.374998028337,41.958334765,875.0808
-100.333331358337,41.958334765,875.0808
-100.291664688337,41.958334765,868.0704
-100.249998018337,41.958334765,861.9744
-100.208331348337,41.958334765,854.0496
-100.166664678337,41.958334765,850.0872
-100.124998008337,41.958334765,829.9704
-100.083331338337,41.958334765,826.9224
-100.041664668337,41.958334765,812.9016
-99.999997998337,41.958334765,801.9288
-99.958331328337,41.958334765,783.0312
-99.916664658337,41.958334765,769.0104
-99.874997988337,41.958334765,772.9728
-99.833331318337,41.958334765,772.0584
-99.791664648337,41.958334765,768.096
-99.749997978337,41.958334765,772.0584
-99.708331308337,41.958334765,757.1232
-99.666664638337,41.958334765,762
-99.624997968337,41.958334765,758.952
-99.583331298337,41.958334765,761.0856
-99.541664628337,41.958334765,761.0856
-99.499997958337,41.958334765,751.9416
-99.458331288337,41.958334765,733.9584
-99.416664618337,41.958334765,715.0608
-99.374997948337,41.958334765,715.0608
-99.333331278337,41.958334765,722.0712
-99.291664608337,41.958334765,726.0336
-99.249997938337,41.958334765,726.0336
